,athlete_id,athlete_name,year,school_name,rushing_yards,rushing_attempts,Rnd,Pick,Tm,Pos,Age,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Int.1,Sk,College/Univ,Unnamed: 28
537,4035390,J.Atkinson,2017,Baylor,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
538,4035460,Z.Cooper,2017,Clemson,27.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
539,4035470,T.Feaster,2017,Clemson,692.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,
540,4035497,K.Martin,2017,Auburn,429.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,
541,4035500,E.Stove,2017,Auburn,298.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
542,4035507,M.Miller,2017,Auburn,135.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,
543,4035538,D.Montgomery,2017,Iowa State,1206.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,
544,4035576,T.Hammonds,2017,Arkansas,262.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
545,4035583,J.Jones,2017,Arkansas,88.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
546,4035584,C.Kelley,2017,Arkansas,74.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
547,4035600,D.Whaley,2017,Arkansas,591.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,
548,4035607,A.Rasul,2017,Florida State,128.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
549,4035628,K.Gavin,2017,Florida State,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
550,4035636,J.Larkin,2017,Northwestern,409.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,
551,4035638,J.Brown,2017,Northwestern,77.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
552,4035670,D.Henry-Cole,2017,Utah,266.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
553,4035671,T.Huntley,2017,Utah,480.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,
554,4035676,Z.Moss,2017,Utah,1023.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,
555,4035685,M.Wishnowsky,2017,Utah,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
556,4035691,M.Fink,2017,USC,82.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
557,4035693,V.Jones,2017,USC,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
558,4035695,V.Malepeai,2017,USC,267.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,
559,4035711,J.Sparks,2017,Purdue,145.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
560,4035721,J.Anthrop,2017,Purdue,26.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
561,4035724,B.Lankford-Johnson,2017,Purdue,95.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
562,4035748,T.Stephens,2017,Bowling Green,25.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
563,4035767,G.Groshek,2017,Wisconsin,294.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,
564,4035776,K.Pryor,2017,Wisconsin,63.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
565,4035792,A.Taylor,2017,Wisconsin,25.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
566,4035820,J.Starks,2017,UCLA,138.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
567,4035821,M.Lynch,2017,UCLA,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
568,4035823,D.Modster,2017,UCLA,15.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
569,4035824,B.Stephens,2017,UCLA,183.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,
570,4035826,D.Felton,2017,UCLA,54.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
571,4035849,Z.Echols,2017,California,17.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
572,4035851,D.Robertson,2017,California,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
573,4035860,D.Clark,2017,California,46.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
574,4035886,K.Herbert,2017,Kansas,663.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,
575,4035900,C.Moos,2017,Kansas,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
576,4035995,J.Pass,2017,Louisville,85.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
577,4036007,D.Williams,2017,Louisville,294.0,41.0,7.0,226.0,DEN,RB,24.0,0.0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
578,4036016,T.Little,2017,Louisville,38.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
579,4036032,B.Brown,2017,Duke,775.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,
580,4036055,M.Ffrench,2017,Pittsburgh,113.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
581,4036069,C.Moss,2017,Pittsburgh,198.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,
582,4036134,A.Hooker,2017,Iowa,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
583,4036156,T.Young,2017,Iowa,193.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,
584,4036210,T.Pigrome,2017,Maryland,128.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
585,4036215,M.Bortenschlager,2017,Maryland,13.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,
586,4036218,L.Harrison,2017,Maryland,667.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,
587,4036224,J.Funk,2017,Maryland,160.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
588,4036260,K.Walker,2017,Michigan,68.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
589,4036339,R.Boddie,2017,Colorado State,89.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
590,4036360,M.Kinsey,2017,Colorado State,40.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
591,4036409,T.Burns,2017,Kansas State,26.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
592,4036416,B.Pringle,2017,Kansas State,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
593,4036419,S.John,2017,Kansas State,263.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,
594,4036429,Z.Thomas,2017,Appalachian State,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
595,4036485,C.Marable,2017,Presbyterian College,162.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
596,4036585,C.Evans,2017,Louisiana Monroe,59.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
597,4036650,S.Werts,2017,Georgia Southern,55.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
598,4036788,J.Kincaide,2017,Nevada,86.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
599,4036942,K.Walker,2017,Army,43.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
600,4037121,R.Culpepper,2017,Syracuse,54.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
601,4037124,S.Riley,2017,Syracuse,47.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
602,4037125,M.Neal,2017,Syracuse,499.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,
603,4037141,D.C.,2017,Syracuse,20.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
604,4037211,A.Byrd,2017,Wake Forest,378.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,
605,4037221,C.Carney,2017,Wake Forest,219.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,
606,4037366,T.Lee,2017,Middle Tennessee,60.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
607,4037399,T.Cotton,2017,North Carolina Central,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
608,4037405,I.Totten,2017,North Carolina Central,83.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
609,4037441,B.Sinclair,2017,Old Dominion,29.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
610,4037457,T.Homer,2017,Miami,907.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,
611,4037478,G.Doaks,2017,Cincinnati,25.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
612,4037512,J.Brown,2017,North Carolina,667.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,
613,4037521,C.Surratt,2017,North Carolina,276.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,
614,4037579,D.Cross,2017,Virginia,27.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
615,4037591,J.Reed,2017,Virginia,108.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
616,4037603,J.Jackson,2017,Virginia Tech,375.0,119.0,7.0,251.0,LAC,RB,23.0,0.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,70.0,355.0,2.0,22.0,155.0,0.0,,,,Northwestern,College Stats
617,4037631,A.Adams,2017,Oklahoma,562.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,
618,4038186,A.Worthman,2017,Air Force,60.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
619,4038195,P.Wilson,2017,Air Force,21.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
620,4038220,C.McDonald,2017,Hawai'i,75.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
621,4038226,F.Holly,2017,Hawai'i,19.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
622,4038433,K.Wudtee,2017,Oklahoma State,29.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
623,4038438,L.Brown,2017,Oklahoma State,219.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,
624,4038441,J.Hill,2017,Oklahoma State,1438.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,
625,4038521,H.Howe,2017,East Carolina,64.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
626,4038533,D.Anderson,2017,TCU,874.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,
627,4038539,S.Olonilua,2017,TCU,286.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,
628,4038713,T.Sands,2017,South Florida,43.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
629,4038741,K.Nelson,2017,Akron,47.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
630,4038809,J.Bentley,2017,South Carolina,96.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,
631,4038813,R.Davis,2017,South Carolina,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
632,4038815,R.Dowdle,2017,South Carolina,233.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,
633,4038818,B.Edwards,2017,South Carolina,19.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
634,4038919,J.Rankin,2017,Kent State,22.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
635,4038941,J.Herbert,2017,Oregon,197.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
636,4039008,K.Pleasant,2017,Washington,19.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
637,4039009,S.McGrew,2017,Washington,59.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
638,4039032,K.Stepherson,2017,Notre Dame,76.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
639,4039034,S.Buechele,2017,Texas,108.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,
640,4039055,R.Hemphill-Mapps,2017,Texas,52.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
641,4039057,L.Humphrey,2017,Texas,62.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
642,4039062,K.Porter,2017,Texas,261.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,
643,4039226,J.Crawford,2017,West Virginia,1167.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,
644,4039234,K.McKoy,2017,West Virginia,615.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,
645,4039262,K.Gwilly,2017,Central Michigan,118.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
646,4039271,T.Poljan,2017,Central Michigan,20.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
647,4039274,J.Ward,2017,Central Michigan,123.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
648,4039358,P.Taylor,2017,Memphis,39.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
649,4039359,D.Henderson,2017,Memphis,105.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
650,4039602,K.Tate,2017,Arizona,1353.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,
651,4039607,J.Taylor,2017,Arizona,827.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,
652,4039669,C.Taylor,2017,Tulsa,111.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
653,4039935,S.Davis,2017,Troy,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
654,4040434,I.Tucker,2017,Louisiana Tech,25.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
655,4040484,K.Dove,2017,UTEP,34.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
656,4040522,R.Brown,2017,Texas State,41.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
657,4040524,T.Morbley,2017,Texas State,23.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
658,4040553,A.D.,2017,Texas State,66.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
659,4040616,D.Haskins,2017,Ohio State,86.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
660,4040625,D.McCall,2017,Ohio State,111.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
661,4040629,A.Williams,2017,Ohio State,290.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,
662,4040640,D.Bradwell,2017,Tulane,42.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
663,4040641,J.Brantley,2017,Tulane,60.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
664,4040715,J.Hurts,2017,Alabama,823.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,
665,4040728,T.Ragas,2017,Louisiana,93.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
666,4040732,R.Calais,2017,Louisiana,34.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
667,4040761,D.Singletary,2017,Florida Atlantic,68.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
668,4040790,J.Huntley,2017,New Mexico State,84.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
669,4040867,B.Bisharat,2017,Colorado,61.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
670,4042112,A.Killins,2017,UCF,46.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
671,4042113,M.Milton,2017,UCF,94.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
672,4042807,T.Bradford,2017,Oregon State,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
673,4042808,A.Pierce,2017,Oregon State,358.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,
674,4043614,A.Anderson,2017,Marshall,20.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
675,4043931,K.Riley,2017,Mercer,26.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
676,4044088,N.Hopkins,2017,Connecticut,50.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
677,4044099,D.Williams,2017,Connecticut,19.0,2.0,7.0,226.0,DEN,RB,24.0,0.0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
678,4044162,D.Birden,2017,Houston,99.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
679,4044431,K.Costello,2017,Stanford,99.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
680,4044439,D.Maddox,2017,Stanford,37.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
681,4044453,T.Speights,2017,Stanford,128.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,
682,4044511,B.Ally,2017,UMass,71.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
683,4045163,M.Sanders,2017,Penn State,173.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
684,4045290,P.Ramsey,2017,Indiana,258.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,
685,4045294,C.Gest,2017,Indiana,436.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,
686,4045702,B.LeMay,2017,Charlotte,25.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
687,4045705,A.McAllister,2017,Charlotte,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
688,4045724,R.Washington,2017,Charlotte,28.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
689,4046530,C.Evans,2017,Michigan,739.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,
690,4046531,E.McDoom,2017,Michigan,47.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
691,4046597,M.McCoy,2017,Kansas State,47.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
692,4046676,T.Jones,2017,Notre Dame,145.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
693,4046677,D.McIntosh,2017,Notre Dame,321.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
694,4046678,I.Book,2017,Notre Dame,133.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
695,4046729,K.Freeman,2017,SMU,57.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
696,4046740,J.Cleveland,2017,Bowling Green,70.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
697,4046826,D.Rencher,2017,Clemson,46.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
698,4046981,M.Pettaway,2017,West Virginia,164.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
699,4047365,J.Jacobs,2017,Alabama,276.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
700,4047491,C.Murray,2017,Montana State,55.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
701,4047654,D.Pennamon,2017,Ole Miss,240.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,
702,4047711,W.Eason,2017,NC State,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
703,4047769,M.Williams,2017,Louisville,527.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,
704,4047836,F.Darby,2017,Arizona State,42.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
705,4047839,N.Harry,2017,Arizona State,82.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
706,4048243,R.Mahone,2017,Boise State,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
707,4048244,A.Mattison,2017,Boise State,74.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
708,4048695,J.Nathan,2017,Utah State,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
709,4048768,W.Dawn,2017,UTEP,54.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
710,4049391,J.Hokit,2017,Fresno State,41.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
711,4049442,K.Singleton,2017,Kent State,17.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
712,4050370,K.Howard,2017,Southern Mississippi,47.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
713,4051100,K.Black,2017,Delaware State,76.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
714,4051138,M.Waters,2017,Delaware State,35.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
715,4051394,R.Henrilus,2017,Florida A&M,30.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
716,4051409,A.Rey,2017,Florida A&M,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
717,4051412,T.Spells,2017,Florida A&M,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
718,4051573,C.Fourcade,2017,Nicholls,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
719,4051579,K.Irvin,2017,Nicholls,62.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
720,4051887,B.Pugh,2017,Indiana State,24.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,4052007,A.James,2017,Coastal Carolina,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
722,4052008,J.Hairston,2017,Coastal Carolina,45.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
723,4052106,T.Isme,2017,Bethune-Cookman,47.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
724,4052175,J.Johnson,2017,Jackson State,41.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
725,4052187,T.Kennedy,2017,Jackson State,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
726,4053064,E.Walker,2017,Central Connecticut,22.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
727,4053631,S.Gaudion,2017,Hawai'i,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
728,4053799,P.Hudson,2017,Georgia,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
729,4056051,E.Owens,2017,UNLV,24.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
730,4056052,A.Rogers,2017,UNLV,22.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
731,4057659,M.Thompson,2017,Florida,373.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,
732,4059651,J.Wilson,2017,Oklahoma State,49.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
733,4239134,D.Pindell,2017,Connecticut,52.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
734,4239768,S.Brown,2017,UAB,17.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
735,4239934,A.Dillon,2017,Boston College,1432.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,
736,4239941,T.Levy,2017,Boston College,54.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
737,4239996,T.Etienne,2017,Clemson,785.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,
738,4240021,C.Akers,2017,Florida State,994.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,
739,4240355,T.Woods,2017,Wyoming,42.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
740,4240392,M.Pierre,2017,Syracuse,89.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
741,4240398,C.Elmore,2017,Syracuse,56.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
742,4240455,D.Jackson,2017,Duke,111.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,
743,4240481,J.Howard,2017,Georgia Tech,175.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
744,4240534,C.Thomas,2017,Illinois,233.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,
745,4240540,R.Bonner,2017,Illinois,202.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,
746,4240543,M.Epstein,2017,Illinois,346.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,
747,4240573,I.Smith-Marsette,2017,Iowa,48.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
748,4240581,I.Kelly-Martin,2017,Iowa,184.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
749,4240591,N.Easley,2017,Iowa,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
750,4240600,K.Toney,2017,Florida,120.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
751,4240603,M.Davis,2017,Florida,534.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,
752,4240604,A.Lemons,2017,Florida,157.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
753,4240631,D.Dallas,2017,Miami,148.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,
754,4240657,M.Carter,2017,North Carolina,652.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,
755,4240661,D.Newsome,2017,North Carolina,52.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
756,4240689,J.Fromm,2017,Georgia,127.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,
757,4240703,K.Pickett,2017,Pittsburgh,93.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
758,4240710,A.Davis,2017,Pittsburgh,40.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
759,4240782,A.Rose,2017,Kentucky,32.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
760,4240791,J.Bradley,2017,Nebraska,93.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
761,4240839,P.Kier,2017,Virginia,32.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
762,4240904,K.Mond,2017,Texas A&M,394.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,
763,4240911,J.Kibodi,2017,Texas A&M,119.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
764,4241205,L.Rountree,2017,Missouri,651.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,
765,4241222,C.Brewer,2017,Baylor,166.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,
766,4241303,D.Williams,2017,Kansas,176.0,51.0,7.0,226.0,DEN,RB,24.0,0.0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
767,4241401,T.Sermon,2017,Oklahoma,772.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,
768,4241403,M.Sutton,2017,Oklahoma,130.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
769,4241414,J.King,2017,Oklahoma State,501.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,
770,4241457,N.Harris,2017,Alabama,311.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,
771,4241474,B.Robinson,2017,Alabama,165.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
772,4241479,T.Tagovailoa,2017,Alabama,106.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
773,4241556,L.Lewis,2017,Louisiana,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
774,4241784,S.Robinson,2017,TCU,159.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
775,4241802,J.Reagor,2017,TCU,65.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
776,4241804,K.Snell,2017,TCU,84.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
777,4241820,S.Ehlinger,2017,Texas,378.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,
778,4241821,T.Carter,2017,Texas,252.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
779,4241853,D.Panazzolo,2017,Texas Tech,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
780,4241868,T.Bush,2017,West Virginia,75.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
781,4241937,K.Hill,2017,Maryland,74.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
782,4241940,J.Leake,2017,Maryland,99.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
783,4241975,H.Rison,2017,Michigan State,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
784,4241985,J.Dobbins,2017,Ohio State,1436.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,
785,4242158,C.Hayden,2017,Arkansas,327.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,
786,4242169,J.Nance,2017,Arkansas,62.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
787,4242214,C.Edwards-Helaire,2017,LSU,31.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
